R,G,B,freqency,id
-57,-63,-67,0.0980143352236925,177
41,46,67,0.0638397920604915,177
81,92,115,0.04730072463768116,177
-78,68,34,0.03139965343415249,177
-44,-52,-89,0.024551827347195968,177
-49,-61,123,0.02209042218021424,177
-95,-111,76,0.02097904851921865,177
123,-120,-97,0.016140516698172652,177
124,-104,116,0.015553717706364208,177
-100,-114,108,0.014617989918084436,177
62,105,93,0.014617202268431002,177
116,-107,-125,0.014434467548834278,177
70,39,46,0.012143194706994329,177
22,21,39,0.011527252678008821,177
115,96,68,0.010876654064272212,177
-111,55,56,0.010578134845620668,177
-59,-60,110,0.010522211720226844,177
82,34,28,0.008367989918084436,177
126,80,65,0.00818289224952741,177
19,63,62,0.007679584120982986,177
-14,-20,-59,0.007293635790800252,177
119,79,85,0.0057963137996219286,177
-17,-24,-35,0.005276465028355388,177
113,32,30,0.004852709514807814,177
-112,-110,-108,0.16720296223958334,178
99,98,97,0.16047200520833332,178
53,50,48,0.15242268880208334,178
-57,-54,-52,0.14332600911458335,178
-25,-23,-25,0.0642919921875,178
-51,-59,-99,0.057101236979166664,178
126,-115,-91,0.03988037109375,178
80,99,124,0.03476888020833333,178
-92,-108,113,0.03312825520833333,178
65,51,34,0.027859700520833332,178
104,89,67,0.02660563151041667,178
24,18,15,0.021055501302083335,178
-58,-67,126,0.0151953125,178
-71,116,56,0.013711751302083333,178
36,55,77,0.013368326822916667,178
-107,87,41,0.008705240885416667,178
-81,-72,-50,0.008150227864583333,178
-79,-117,-113,0.007400716145833333,178
126,78,51,0.0053531901041666665,178
-106,-105,-106,0.25426164215686275,179
55,57,55,0.2186626838235294,179
-72,-74,-78,0.20658854166666665,179
88,93,97,0.18860830269607842,179
122,82,62,0.029934129901960784,179
89,96,118,0.028620557598039217,179
-90,-107,122,0.01702435661764706,179
109,84,60,0.013878676470588235,179
-106,99,48,0.012694546568627452,179
-92,117,55,0.010732996323529411,179
125,-126,-105,0.008970588235294117,179
-91,127,64,0.00512484681372549,179
-72,-79,-102,0.00489813112745098,179
106,96,76,0.26939502164502166,180
100,95,83,0.24674891774891775,180
-109,-121,114,0.23731818181818182,180
61,56,47,0.10565151515151515,180
-117,-123,120,0.08007683982683983,180
68,59,41,0.04523917748917749,180
-66,-79,-102,0.015570346320346321,180
-56,-62,-67,0.15810955243820976,181
-12,-82,16,0.13756847027388108,181
20,47,77,0.09842100868403474,181
-35,-82,-80,0.0774131596526386,181
-12,-68,31,0.04770374081496326,181
19,114,88,0.04725116900467602,181
-46,-64,-95,0.036815297261189046,181
-22,-70,75,0.033494488977955914,181
60,-107,107,0.03225784903139613,181
-61,54,4,0.030941048764195057,181
-43,-126,-114,0.029522378089512358,181
11,55,104,0.025195390781563125,181
-31,-68,116,0.024771209084836338,181
109,16,20,0.021406145624582498,181
-79,-109,80,0.021104709418837676,181
-48,-118,31,0.01996576486305945,181
27,119,79,0.019396292585170342,181
5,34,87,0.014949064796259185,181
-109,88,36,0.01301185704742819,181
-45,118,121,0.01271376085504342,181
-39,105,15,0.012479124916499666,181
-29,-106,6,0.012465764863059453,181
-20,-84,61,0.011783567134268537,181
-101,53,54,0.011350200400801603,181
-101,46,23,0.009662658650634603,181
-62,-124,73,0.009511523046092185,181
126,16,13,0.009276052104208416,181
-92,31,27,0.006075484301937208,181
-59,-103,48,0.005597027388109552,181
-26,-83,109,0.005565297261189045,181
-70,68,5,0.0042209418837675355,181
-50,-65,-69,0.3518030623020063,182
-128,-103,-77,0.11009327701513552,182
-95,-99,-93,0.10237328405491024,182
-32,-52,-73,0.09752463921154524,182
80,99,-122,0.034332981344596974,182
-46,-79,-80,0.03334125307990144,182
-102,-72,-52,0.029474656810982047,182
-81,-116,-110,0.027866948257655753,182
111,-90,-74,0.0261290038718761,182
-68,-121,120,0.024958641323477648,182
61,41,78,0.024398099260823654,182
-11,-25,-34,0.02250791974656811,182
103,84,119,0.016503871876099963,182
127,89,102,0.01627507919746568,182
-118,-69,-55,0.015590461105244632,182
120,-87,-87,0.014885603660682858,182
-111,-67,-65,0.013918514607532559,182
50,95,-105,0.01087909186906019,182
44,55,89,0.008865716297078493,182
72,34,54,0.008430130235832453,182
-32,-78,-93,0.00514519535374868,182
-78,-102,-123,0.004702569517775431,182
-57,-66,-71,0.30041476407914763,183
116,-106,-78,0.12968645357686454,183
-105,-102,-98,0.09293987823439878,183
61,-117,-63,0.05722298325722983,183
105,-95,-72,0.05370243531202435,183
111,-92,-99,0.05239117199391172,183
-47,-61,-82,0.043,183
77,101,127,0.037487062404870625,183
122,88,89,0.029297564687975647,183
-111,-65,-73,0.02632496194824962,183
76,45,50,0.02574429223744292,183
-87,-123,-124,0.022116438356164385,183
33,116,-82,0.018332572298325724,183
-83,-127,115,0.014984779299847793,183
70,-93,-111,0.01445966514459665,183
-85,-107,127,0.012138508371385083,183
-104,-73,-52,0.011844748858447489,183
41,109,104,0.01134627092846271,183
55,-109,-62,0.009072298325722983,183
-121,92,81,0.008619482496194824,183
33,55,81,0.008507610350076104,183
-118,-71,-55,0.007697869101978691,183
-49,-83,-85,0.007658295281582953,183
30,103,120,0.005009893455098935,183
34,47,50,0.12874643874643873,184
18,58,54,0.11794973544973544,184
54,100,90,0.10273911273911274,184
125,-101,115,0.08831298331298332,184
-63,-60,-63,0.08011090761090761,184
111,-105,-121,0.06654456654456654,184
-115,-104,-107,0.051714489214489213,184
23,49,66,0.04821123321123321,184
83,95,94,0.04478021978021978,184
15,23,26,0.03832315832315832,184
-64,-66,-93,0.03645095645095645,184
123,-100,-72,0.0315964590964591,184
71,110,75,0.029638787138787138,184
-88,-67,-105,0.028733211233211233,184
63,97,118,0.02780932030932031,184
-98,-103,125,0.022735042735042735,184
-97,-72,-47,0.014886039886039886,184
51,100,115,0.01015059015059015,184
-128,-100,84,0.009746642246642246,184
-97,-69,-88,0.008965201465201465,184
42,110,68,0.007236467236467236,184
12,64,76,0.004618437118437118,184
-121,-114,-79,0.3664096573208723,185
48,47,47,0.17190636898580824,185
-106,-109,-97,0.13187521633783317,185
89,99,-123,0.08794911734164071,185
98,93,98,0.0662478366216684,185
-83,-79,-54,0.04283662166839737,185
47,56,85,0.03650484596746279,185
71,86,-109,0.031027172031844928,185
69,55,38,0.019395119418483906,185
80,97,-104,0.01751644167532018,185
46,59,114,0.010713049498096226,185
109,125,-74,0.009601938386985117,185
-125,-122,-72,0.004159743856005539,185
113,124,-71,0.00385687088958117,185
-113,-117,-108,0.28595227203415674,186
46,48,56,0.20534919182677647,186
96,95,122,0.18115126562976516,186
100,98,108,0.11680847819457152,186
56,56,78,0.05917429094236048,186
-123,127,-104,0.05141582799634035,186
103,93,-126,0.030221103995120464,186
-120,82,68,0.018629155230253127,186
-104,-118,108,0.01427798109179628,186
-128,93,98,0.011740622140896615,186
-117,123,-102,0.007640286672766087,186
-127,52,43,0.0061550777676120765,186
115,38,28,0.006137541933516316,186
113,95,63,0.005346904544068313,186
-106,-111,-101,0.27908972932888393,187
92,96,-128,0.2515341119762699,187
91,101,104,0.1171357063403782,187
40,51,81,0.09564701520207639,187
-123,-125,-98,0.0850120504263997,187
93,89,-121,0.0696347793845013,187
44,51,107,0.034671857619577306,187
48,49,93,0.030025027808676306,187
74,78,-121,0.028904338153503892,187
-123,125,-92,0.008345383759733037,187
93,97,100,0.1774151074151074,188
46,48,54,0.1739033264033264,188
90,99,123,0.1618650381150381,188
119,-127,-103,0.13154365904365906,188
-128,-121,-116,0.11369802494802494,188
43,49,70,0.10717255717255718,188
112,98,69,0.04815835065835066,188
126,-112,110,0.023873007623007623,188
-119,-122,105,0.016285516285516284,188
81,104,88,0.012901940401940402,188
92,112,82,0.01121101871101871,188
-126,102,50,0.010211365211365212,188
114,-120,120,0.0061451836451836455,188
68,58,38,0.0056159043659043655,188
-120,-119,-90,0.5127433371958285,189
95,100,-123,0.2163055233680958,189
-112,-115,-99,0.07474604094244883,189
98,91,-127,0.056427191966010044,189
49,56,87,0.044871572035534955,189
103,99,111,0.04055909617612978,189
-120,126,-95,0.03178833526458092,189
63,56,89,0.014637891077636153,189
81,88,-112,0.007921011973735032,189
107,100,111,0.4490374186550976,190
108,103,126,0.21448571945046999,190
-121,127,-120,0.14252892263195951,190
53,50,56,0.1116594360086768,190
126,121,-111,0.02411062906724512,190
118,75,55,0.016494938539407086,190
52,51,71,0.012553326102675344,190
109,85,94,0.009930404916847433,190
110,86,66,0.0072866955892986265,190
78,53,59,0.006412689804772234,190
104,91,119,0.005499819233550253,190
-107,-114,-107,0.31553304734667936,191
99,98,102,0.11679853829043534,191
45,46,48,0.08667063870352718,191
92,96,122,0.056804099142040036,191
21,25,27,0.0557642198919606,191
117,97,64,0.05460200190657769,191
42,49,74,0.04175484588496981,191
-106,-123,98,0.03441213854464569,191
-71,-76,-71,0.03362090880203368,191
-122,-122,-98,0.031108198284080076,191
123,80,93,0.03088655862726406,191
126,75,20,0.02871464887194153,191
76,37,43,0.026267079758500157,191
85,39,28,0.024546393390530663,191
-128,100,46,0.024489196059739433,191
-106,126,69,0.010612488083889418,191
68,51,30,0.010469494756911344,191
117,73,53,0.006524467747060693,191
102,50,7,0.0057880521131236096,191
17,23,42,0.004632983794089609,191
92,86,126,0.3563095238095238,192
96,91,121,0.17028099528099527,192
50,52,81,0.14801587301587302,192
58,55,95,0.12933504933504933,192
103,92,106,0.07340626340626341,192
-125,123,-106,0.054026169026169024,192
-123,121,-105,0.03467610467610468,192
79,78,-122,0.02688867438867439,192
58,57,112,0.007061347061347061,192
45,44,48,0.35367268472082913,193
-114,-109,-104,0.12058258107656303,193
-72,-63,-53,0.11306920762286861,193
91,90,91,0.08432296890672016,193
44,52,74,0.06865011701771982,193
84,97,121,0.06433049147442327,193
-128,-112,-92,0.05410648612504179,193
26,25,29,0.028413574055499834,193
106,91,66,0.02565195586760281,193
122,76,61,0.01906469408224674,193
-107,-112,110,0.016163490471414244,193
-87,-72,-52,0.015255767301905717,193
-111,-104,80,0.009365596790371113,193
95,48,39,0.006437646272149783,193
-98,-108,83,0.0061375794048813105,193
66,54,37,0.005403711133400201,193
94,105,65,0.00498411902373788,193
-121,-111,97,0.004387328652624541,193
106,94,101,0.4318576936558009,194
-110,-122,-118,0.2558491062039958,194
57,48,45,0.09443568173852085,194
67,52,33,0.08712495618647038,194
97,92,115,0.08645373291272344,194
104,85,66,0.037892569225376795,194
-127,124,-108,0.006386260077111812,194
102,106,-125,0.3104780841286674,195
114,108,116,0.25619565217391305,195
-123,126,-124,0.2464519264757865,195
123,125,-105,0.14643425238600213,195
49,56,78,0.03197154471544716,195
119,104,87,0.008468540120183811,195
101,97,105,0.3269857819905213,196
-121,-124,-117,0.27110821484992104,196
45,45,47,0.17685150078988943,196
24,25,27,0.13151500789889414,196
91,92,112,0.03016903633491311,196
46,50,68,0.016382306477093208,196
106,90,70,0.015983412322274883,196
80,42,32,0.013746445497630332,196
62,49,32,0.009809636650868878,196
112,79,77,0.0074486571879936805,196
48,44,47,0.12789944903581268,197
-100,-63,-33,0.08893595041322314,197
-56,-50,-43,0.08358126721763086,197
99,-89,-62,0.07427772038567493,197
127,-68,-39,0.06777117768595041,197
93,91,96,0.062352789256198346,197
123,-97,-66,0.056159607438016526,197
72,39,44,0.05426738980716254,197
-104,59,54,0.05337207300275482,197
-45,-60,-96,0.04573691460055097,197
75,94,123,0.0415444214876033,197
-81,-123,-110,0.029391356749311294,197
-91,-107,116,0.025419249311294766,197
120,82,92,0.024504993112947657,197
-34,-22,-14,0.02275051652892562,197
92,41,36,0.02078254132231405,197
-125,76,64,0.01828598484848485,197
-43,-67,124,0.014179579889807163,197
-85,-125,-85,0.013301480716253443,197
-87,64,48,0.011338670798898071,197
-73,126,105,0.011144111570247934,197
38,111,-128,0.010120523415977961,197
-64,119,68,0.008806818181818181,197
114,39,40,0.008211949035812672,197
-105,85,-117,0.007944214876033058,197
-109,72,97,0.007294249311294766,197
119,91,127,0.005618112947658402,197
44,97,-105,0.005006887052341598,197
